't' 'who' 'x' 'y'
2 33 -8.044204977049358 12.544373515561297
2 41 -12.40515817271238 16.0543965796833
2 52 -5.150282682909843 -5.75898874324126
2 94 -11.365296951324412 2.587115327145647
2 111 3.001984549488097 13.965174452570722
2 82 6.605846031189632 18.276917357722397
2 96 1.4069731204942775 -15.955174693551168
2 72 7.292839160530884 -3.489151519304455
2 134 3.528136343865896 -17.63326268263137
2 44 -2.8643790606874173 -7.608177768950447
2 80 -11.670317969187472 7.780437005390325
2 119 12.194803030266158 -3.938916931715351
2 125 5.482550055040375 -4.343865155541324
2 66 -3.009447231387722 1.8901758560569197
2 50 7.696868371420217 -10.687342297347477
2 89 2.2594494710577204 10.55515190115754
2 83 -3.3338225980110208 7.601333647963684
2 81 -2.4582249176687285 9.904177160942554
2 16 6.81000394666289 15.411319177043982
2 47 -7.243940871558772 11.55740991588956
2 100 -11.609028736054958 -12.104202919096085
2 76 -2.2896918967094404 8.451944944578091
2 35 -1.7498284313200814 16.867189104410215
2 136 11.879173089056836 17.350695856700344
2 55 12.436260367056715 -3.4189295013482566
2 106 -5.81720660564466 -15.862451168930141
2 2 1.18480680820424 -3.7338358083854684
2 133 -7.065109199466804 7.913055361137591
2 122 -5.039635012477235 -2.03159324131406
2 103 -2.4875713639097 11.073361058614289
2 49 -6.060597146158928 17.651796097275035
2 108 -4.214720097115107 -13.646283663266654
2 127 -9.929512949043461 -4.52757975491693
2 27 12.271952713957644 16.415559264982456
2 74 -12.02708411939393 1.409843364141284
2 26 2.2991249069050204 8.534501770088287
2 102 -2.629855923428619 -15.491739096237243
2 9 -3.226404135312839 -13.724724115725186
2 73 8.152789015870697 -2.130250371103457
2 57 -5.17022428790637 2.53184418109261
2 79 6.101393563346774 -15.770694967909145
2 64 12.449042653528213 -6.171709609296027
2 114 2.386158859249477 14.204160243520501
2 101 -1.4423536194107565 -4.698318879396815
2 112 5.1590158084822475 0.4870549565972389
2 40 -2.479862428557731 -12.473082541513792
2 117 3.1376610443239605 10.071634737041956
2 71 2.1565140586401865 13.312044399372706
2 93 11.155298172942912 -18.32523880869677
2 115 10.082666769817719 17.14088528185782
2 34 -11.526637633546635 9.947770079260469
3 83 -2.946375186210298 7.768988939916769
3 104 9.047787564922633 -18.413749256043875
3 95 9.01530747510061 16.087344341770343
3 109 -4.1931721206102655 -10.526521437023344
3 12 -5.744376849831575 1.983388140501871
3 16 6.568524966423433 15.096021094491618
3 81 -2.320464126947206 9.423529717862097
3 6 -1.1802762022767572 5.28453422518712
3 108 -4.509042145262908 -13.456877929525346
3 124 4.949899420444755 -0.5915967769327912
3 1 2.2952854455764604 3.543575824453087
3 53 -6.191323718576759 7.666466556823512
3 25 11.297186826649867 -10.635378162021597
3 133 -7.235963805265596 8.382958227352875
3 72 7.062700005810604 -3.933038858011739
3 61 9.773229702751786 -5.253388089849492
3 31 -4.5426299004114155 12.918605467662749
3 69 -0.3993323035378089 -7.827850409665832
3 57 -5.088646920989175 2.872204480197628
3 7 3.1506736287129753 -1.8196975625800638
3 103 -2.3360506979690276 10.596872351725137
3 76 -2.3284431856095074 8.10409679148743
3 23 0.4284699498486787 10.427277957008272
3 132 -5.89546191889905 -9.849637942749201
3 92 -0.767743292210129 -9.006149949585762
3 22 -6.837301214416262 -4.298487829828545
3 44 -2.5279094605139445 -7.511802418579601
3 9 -3.406651563536496 -14.024742222876668
3 35 -1.6152588356578073 16.544093106410717
3 131 -3.3567370098649976 0.890442633281377
3 99 -6.89959101228675 11.904371866067157
3 82 6.605846031189632 18.276917357722397
3 33 -7.783005426457113 12.311404000880922
3 70 8.05859199108895 11.675336955815986
3 47 -6.922645614709232 11.2778926476006
3 62 -10.239978969038392 -5.010503111447459
3 136 11.613022246983888 16.938950120870352
3 38 3.16658979122959 16.18096431124703
3 4 1.777466780639198 7.205857931787389
3 75 -3.482186728851055 -11.154442487705177
3 91 -4.397894747087243 -6.082535244259186
3 63 -12.23430155861005 -15.349084409105323
3 94 -11.15502688549317 2.8669125741216046
3 66 -2.7905933069329647 1.6170404322269973
3 122 -4.698427027532924 -1.9536374140126773
3 48 11.705131841789514 0.5505391952395904
3 134 3.1787032122942245 -17.6531746529009
3 88 2.2506550485339583 -17.67454259806711
3 52 -5.456297041304479 -6.154406512766504
3 40 -2.8846053255580304 -12.179512809886356
3 20 4.769078435098152 -10.73293567500605
3 107 7.877205152502558 -18.415017550031322
3 37 -0.8237044758828131 0.3735716366564943
3 3 -9.509141127534544 -17.98880306028842
3 26 2.088758813717911 8.110639783719703
3 114 2.042169154900509 14.2687441680057
3 138 10.157851236729266 -12.475568276440868
3 43 -6.995903998541729 -9.880748026722662
3 84 11.459176184211747 -3.899736450470251
3 5 -12.299072048477917 0.48913640991741547
3 123 -8.561639058086659 -16.818972586227453
3 130 3.347836406357777 -6.835511232204185
3 110 6.654657082382291 -4.858764301141992
3 56 -2.487072701941565 17.6488854134669
3 127 -9.794864248277387 -4.204516715585582
3 78 -11.669615543115782 3.2280980200474443
3 98 -7.267600407635162 9.471153130809038
3 32 -4.886903730102759 -18.458310672052715
3 113 -9.457658815755025 -16.797020710266068
3 13 5.4288929055362765 15.349089955853948
3 27 12.45499753267568 15.95026946889782
3 100 -11.74322553618064 -12.427453934308764
3 50 7.358224729745918 -10.775775797524554
3 42 -4.263556195265676 -6.363224944247324
3 106 -5.470412161125167 -15.909712286674184
3 102 -2.4541736687165963 -15.18902512996
3 68 7.434531516782039 14.276136344016203
3 36 -6.925407719986616 15.78282426401755
3 87 8.823563054552293 -1.9523883587894737
3 101 -1.7849200792457953 -4.77006998110326
3 51 10.37758665335286 -4.33820953874772
3 54 6.550458552159811 9.650850381399538
3 116 -8.012485331893238 -7.459717612218645
3 29 -12.31212891194565 -1.2878498973785475
3 119 12.388268795987765 -4.298815759645309
3 2 0.7208266001208457 -3.5474964231044974
3 55 12.436260367056715 -3.4189295013482566
3 59 10.321243493548948 -18.382811641906905
3 121 0.4695658662661925 -3.1860297096197696
3 65 0.5668893706894091 10.893084024040883
3 67 -8.059152783115898 11.595868709264288
3 117 3.4838593592726363 10.123081085082388
3 71 1.9258039588221014 13.048847040263748
3 8 -5.0876466045823765 -17.059563550758842
3 30 0.4308947141422001 9.949152047695934
3 112 5.000595817420165 0.799149664069009
3 93 11.155298172942912 -18.32523880869677
3 24 4.611898051670751 16.08843890782001
3 77 -6.3903431648484545 11.32024961441811
3 80 -11.588371520588783 8.120708631539292
3 115 10.241850580616477 16.82917946802114
3 46 -11.077727669414465 18.3957241343245
3 64 12.449042653528213 -6.171709609296027
3 10 4.8001352410775775 1.1892804985523815
3 79 6.42821939156116 -15.64545568488668
3 135 7.78926678844391 13.09741541429246
3 137 -4.980187014006258 -5.040332320350334
3 118 12.44595823947665 14.681430305223437
3 14 7.846574167980262 -1.5107128056181187
3 11 -1.0320151642261253 -0.49964111364207353
3 17 6.865861491646133 1.5951507969937022
3 89 2.60736149946674 10.516978343708415
3 58 -10.001114217662801 -16.949924144676455
3 111 2.7131419088307496 13.767513305811702
3 105 3.7674448151715123 -10.328155892718494
3 125 5.337366272182957 -4.662332844946718
3 128 -8.185158689582611 8.952167335414023
3 60 11.772868352966913 -3.038140058883817
3 96 1.6903163026987045 -15.708495507000377
3 45 -12.116781837374555 -14.177997389379318
3 0 7.305113557804848 -15.416955299186599
3 126 -1.087948084405344 -14.457441331058012
3 21 -8.278530121353947 15.753946636292932
3 18 -0.24766901247880865 -2.7807047806900096
3 97 -7.803536467357306 14.993963370425758
3 49 -6.401760796660835 17.573646474267548
3 41 -12.40515817271238 16.0543965796833
3 39 -0.1046641872558488 -16.4217060554847
3 129 10.102316750811477 1.8768714604196173
3 28 -3.94119919004169 5.30669053498507
3 15 1.5474517886070571 10.923142468516884
3 74 -11.771485685849651 1.8395751883871863
3 86 6.893664036268055 -1.0947204738660334
3 90 -10.906012042020505 3.5623995990492614
3 85 12.483884796871433 -13.545536016578271
3 120 7.016360984390868 10.874184876907336
3 19 9.784508170292614 16.124146673955618
3 34 -11.863292165982633 9.852042727942788
3 73 7.871838178435199 -2.543852386263312
4 23 0.7752348551586505 10.4747553247256
4 133 -7.462850679428324 8.818486587132682
4 75 -3.6069652024702554 -10.794805203058187
4 93 11.155298172942912 -18.32523880869677
4 131 -3.126822912187947 0.626440058943849
4 95 8.708081394764104 15.919677602191298
4 3 -9.377973444225967 -17.664311089886283
4 50 7.014330484684453 -10.840866105663363
4 13 5.2477021156266845 15.049640631840788
4 105 3.9012420130468177 -10.004739273107324
4 53 -6.436056506866558 8.102477866695057
4 40 -3.3076875047107857 -12.292862168992938
4 46 -11.077727669414465 18.3957241343245
4 11 -1.3270370809879772 -0.6879548641494724
4 34 -11.87774627570154 9.415049440304319
4 35 -1.4889727786695042 16.217670325633474
4 33 -7.747730702800582 11.963186118125089
4 52 -5.795237602534981 -6.2416950913593094
4 119 12.388268795987765 -4.298815759645309
4 98 -7.156975765656791 9.902915759318246
4 123 -8.903579352407965 -16.893650796700516
4 54 6.296910086369689 9.40957631421561
4 104 9.047787564922633 -18.413749256043875
4 107 7.877205152502558 -18.415017550031322
4 127 -9.647207035801916 -3.8871882617652953
4 41 -12.40515817271238 16.0543965796833
4 66 -2.487569816100841 1.4418925975161059
4 71 1.7053743217021216 12.776981678220045
4 79 6.721853367629588 -15.454984983469782
4 22 -6.524427738196724 -4.455364175650031
4 48 11.666601635646586 0.20266648401523546
4 91 -4.77338447359395 -6.25635032236757
4 84 11.821725753229295 -3.8929992953741035
4 2 0.5837159504499319 -3.901185949509081
4 30 0.7941179018241429 9.89963424372363
4 74 -11.47961407951335 2.2455443564463726
4 14 7.715524113946328 -1.8945007540666234
4 26 1.9436292822813588 7.761517414273704
4 88 1.9017712180845299 -17.646612813769078
4 78 -11.682305554828751 3.5778678923959997
4 67 -8.319903551140362 11.362397004394827
4 97 -8.095877049091118 15.186413323066793
4 57 -4.996090425544297 3.20974454470992
4 47 -7.1354113773221615 10.889392166339455
4 62 -10.084695800626433 -4.696835871194443
4 65 0.9264486160420404 11.016153115777957
4 115 10.302114814211953 16.484406757167818
4 44 -2.195163198892213 -7.403267053943173
4 58 -10.0615407792341 -17.29466844217341
4 32 -4.886903730102759 -18.458310672052715
4 17 6.70525739106243 1.2841743945518134
4 19 10.132652711433808 16.088155307302102
4 87 8.604615523264174 -2.321552931251753
4 116 -7.681223972090612 -7.57270394547057
4 10 4.566802099686035 1.4683181122251145
4 102 -2.5147799899622783 -14.84431238893486
4 101 -2.1291712768950473 -4.833245236678966
4 39 -0.4739496082040144 -16.395942986705776
4 45 -12.08941790957651 -13.678746735443378
4 111 2.4411486706866956 13.547241477372586
4 126 -1.5381917177871367 -14.45274709086203
4 21 -8.60064391372072 15.890850634653448
4 118 12.44595823947665 14.681430305223437
4 110 6.358232002081487 -5.141487945974901
4 12 -5.5284144251654315 2.4321132537208032
4 4 1.673006218551783 6.8718100445490755
4 18 -0.6187726471478375 -2.9484688106520225
4 134 2.829720841340505 -17.626504355498728
4 100 -11.927220609215553 -12.892368779306079
4 63 -12.48228409777587 -15.077382326968339
4 120 6.766374414012054 10.441164421697378
4 59 10.321243493548948 -18.382811641906905
4 136 11.551844578386698 16.44818439532868
4 16 6.36581650179141 14.75090865126271
4 106 -5.158780238923019 -16.30071809873405
4 8 -5.038715325948126 -17.557163520585224
4 92 -1.1016643749403492 -9.111015151193719
4 31 -4.358703579034557 12.620828523785663
4 125 5.540450076321634 -5.032355748990527
4 77 -6.16805735330986 10.974321933972641
4 99 -6.98459585036822 11.564851354900684
4 5 -12.098763339958069 0.9472591241448483
4 15 1.9116796662868603 10.71034062173765
4 89 2.9573514421552436 10.514325040691805
4 72 6.962646173992124 -4.331182545703942
4 20 4.787919213497199 -10.383443149951052
4 76 -1.957901200144008 8.104000295122692
4 36 -7.402116135694687 15.873556766109996
4 70 7.726425890756984 11.301618235666387
4 61 9.867162003552574 -4.767474378988179
4 80 -11.480364837056145 8.45362687422401
4 25 11.50643513674134 -10.354815967982802
4 121 0.0839832901516972 -3.1360210519078064
4 130 3.6895116567120687 -6.911392872245317
4 9 -3.1512949052470427 -14.300320912291951
