osmid,tx,ty,x,y,time
164707756,-10.095840492412323,0.516131184394695,248112.23556970144,3813111.8546588584,10.109025009749306
164707812,-10.89100662478938,-0.6760103231145449,247856.1805838701,3812756.3860601624,10.911966608185878
165442802,-10.5330586900237,0.7349521900590211,248000.5881508325,3813175.6018084963,10.558668480881305
1467958591,-9.136780799628582,-0.6087732569574994,248676.34468675256,3812796.1906612664,9.157039273632506
165337776,-11.392333068549915,-0.6725619650911503,247771.12894219276,3812761.244093574,11.412168608185878
7739892698,-11.56924298071325,-3.4005746931475693,247984.98970493927,3812039.304321415,12.058660431012164
164710144,-6.903943650525875,10.66300115424112,249697.8252265907,3815142.9362088265,12.702914293381028
164710153,-7.982524261044923,10.762384848969724,249391.906162692,3815277.8408085955,13.399612726325485
165552678,-6.9287241595733144,11.222413422047643,249716.87171392908,3815218.466753325,13.189002293381028
165552674,-6.8936478535192025,10.074984941466635,249670.80588343582,3815065.04483064,12.207690293381027
164710155,-8.340304209046357,11.038285576494482,249343.64696248362,3815299.1238136142,13.834898726325484
165319554,-7.950630182434684,10.160364222641407,249357.07873777827,3815201.3928122516,12.901376726325484
165319558,-8.023972163948281,11.313399700378671,249422.74756046504,3815340.508675286,13.870008726325484
164710510,-11.813134815201925,-15.532312324487231,248729.85703362265,3809826.1232442223,19.514171268787045
164710512,-11.751290587116229,-14.831218588883505,248733.7466370314,3809956.679401846,18.922417268787044
164710542,-11.92655469593127,-15.841233563731713,248753.49157008232,3809825.596793486,19.828953268787043
165330205,-10.820526222402398,-14.717316382009848,248895.52669682205,3809943.5470693773,18.266997268787044
164710529,-12.081184800480205,-16.29474219391657,248746.50166432455,3809767.7260803664,20.284813268787044
165502769,-11.474473065441769,-15.625079911443912,248810.2196768861,3809823.844963537,19.385733268787043
164710599,12.664251309403463,1.6921080541518176,253315.43924009491,3813252.871300164,12.77679501653888
165370676,12.161979341999725,1.9189614432710262,253265.90814374818,3813298.310304259,12.31243901653888
165482356,12.416800993406616,1.5282644677918364,253289.05711430547,3813226.418203334,12.51049716012032
164710947,2.128436603298544,-1.9837916714466004,251568.40084511513,3812533.274648675,2.90958274843008
566113791,1.1398268570528154,-3.110008129737704,251353.2800564156,3812300.65904409,3.3123037045376003
164710951,3.045216099354758,-1.673576999412056,251675.8511893015,3812648.70996947,3.4747951111872
165498115,2.4544224757534208,-2.2853575871263883,251624.62744518346,3812481.342323442,3.35366202687744
165463712,1.71644521196959,-1.598222556957862,251453.58586378963,3812640.6004579756,2.3453143728
164710960,3.8670321217611026,-1.1453280091092333,251780.2977767323,3812760.607535697,4.0330774452249605
165337847,2.7053749372732896,-1.3691050867139674,251620.32460894334,3812701.3338402966,3.0320788726041603
165337841,3.4414317779831354,-2.1167982041214937,251791.27778482813,3812540.782435859,4.04033257535616
165408943,4.229959728122677,-1.4556704732827928,251834.31418945122,3812709.978691998,4.47342551389056
165450135,3.493978499332751,-0.8290843111086755,251724.1745049891,3812813.268922673,3.5909979878476803
164710963,4.570628505860198,-0.4912611997248295,251887.39760860498,3812875.166173179,4.596953611353601
164710967,5.160109376800173,0.19142353769216433,251995.63037790044,3812991.260879363,5.163658756281601
165369274,4.509030945212554,-0.1866652093026081,251830.7837623217,3812928.7391929594,4.512893081521919
165408952,5.009279975226591,-0.8016369595382139,251941.28207098105,3812825.806955702,5.073017611353601
165369276,5.051141204357841,0.5236030718412072,251938.9536329963,3813044.191082835,5.078207128820479
165496501,5.7914404184264265,-0.4320622932350485,252110.32884676813,3812884.0226415885,5.8075347562816
5267193438,5.663504652908911,0.8379115159173242,252101.4296732817,3813104.8460547277,5.725153330874881
164710987,6.540713113927185,2.041318042757398,252314.760649782,3813333.804958268,6.85185430306176
164710991,6.866409779426288,2.1961634095522857,252327.24712087522,3813347.1155872038,7.20907185291264
165451640,7.344492481895588,1.4967415978895724,252429.65256397583,3813226.9761194177,7.49545230306176
